lights,T1,RH_1,RH_5,T6,RH_6,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,weekType
0.5714285714285714,0.5238683123456793,0.5515090358176764,0.7200546821905613,0.38072847215567274,0.8651499831142568,0.14031007674418206,0.8240740740277779,0.42857142857142855,0.6000000000000001,0.5872222222222222,0.0
0.5714285714285714,0.532098765432099,0.538666177548971,0.7058920026569087,0.3828026917780053,0.8627906976744186,0.1410852720930258,0.8217592593055556,0.42857142857142855,0.6000000000000001,0.585,0.0
0.42857142857142855,0.5362139913580246,0.5238968902372354,0.7726042378375826,0.3873878088620306,0.8600943713852377,0.14186046511628092,0.8194444444444444,0.42857142857142855,0.6000000000000001,0.5833333333333333,0.0
0.2857142857142857,0.5444444444444447,0.5167415833853093,0.7747368420752168,0.3838943863436548,0.8553083923154702,0.14341085348837623,0.8217592593055556,0.42857142857142855,0.6000000000000001,0.5816666666666667,0.0
0.42857142857142855,0.5555555555555558,0.5194936244822039,0.5844429254863219,0.37974594706623876,0.8567239635995956,0.1449612395348865,0.8240740740277779,0.42857142857142855,0.6000000000000001,0.5794444444444444,0.0
0.2857142857142857,0.5637860086419755,0.5174754611028827,0.4440191387621033,0.3765800328782567,0.8627569936299292,0.14651162790697825,0.8263888888888888,0.42857142857142855,0.6000000000000001,0.5777777777777777,0.0
0.2857142857142857,0.5679012345679015,0.5137143381787252,0.38824333562397895,0.3787634219768048,0.8655207280080889,0.1480620162790771,0.82870370375,0.42857142857142855,0.6000000000000001,0.576111111111111,0.0
0.2857142857142857,0.5814814814814815,0.5038987248414,0.35045796316057876,0.3817109972451067,0.8641725649140546,0.1496124023255767,0.8310185184722223,0.42857142857142855,0.6000000000000001,0.5738888888888889,0.0
0.2857142857142857,0.5814814814814815,0.4982111734246206,0.32760082019657144,0.3817109972451067,0.8627401415571284,0.15116279069767558,0.8333333333333333,0.42857142857142855,0.6000000000000001,0.5722222222222222,0.0
0.2857142857142857,0.585596707407408,0.4938079076695894,0.3072590566991378,0.3838943863436548,0.8617458712841254,0.1531007744186077,0.8310185184722223,0.4404761905,0.6000000000000001,0.5733333333333333,0.0
0.2857142857142857,0.5938271604938277,0.4883038254758001,0.2953383459417266,0.3896803674040433,0.8570947084934277,0.15503876046511778,0.82870370375,0.4523809523571428,0.6000000000000001,0.5738888888888889,0.0
0.42857142857142855,0.5938271604938277,0.48261627378381666,0.280669856483317,0.39186375650259136,0.849679811223458,0.15697674418604635,0.8263888888888888,0.46428571428571425,0.6000000000000001,0.575,0.0
0.2857142857142857,0.5938271604938277,0.4771121915900274,0.272754613832098,0.395138840134038,0.8405123020222447,0.15891472790697847,0.8240740740277779,0.47619047621428573,0.6000000000000001,0.576111111111111,0.0
0.2857142857142857,0.5938271604938277,0.47270892583499613,0.2650444292806514,0.395138840134038,0.8398382204246714,0.1608527139534921,0.8217592593055556,0.4880952380714285,0.6000000000000001,0.5766666666666667,0.0
0.2857142857142857,0.5938271604938277,0.47270892583499613,0.26028708136592893,0.3940471456011394,0.8472194135490395,0.16279069767442067,0.8194444444444444,0.5,0.6000000000000001,0.5777777777777777,0.0
0.2857142857142857,0.5938271604938277,0.47270892583499613,0.2574982912090228,0.39186375650259136,0.8553758005055612,0.16511627906976756,0.8310185184722223,0.4880952380714285,0.5538461538461539,0.5805555555555555,0.0
0.14285714285714285,0.5938271604938277,0.47270892583499613,0.2554203690766458,0.3873878088620306,0.862082912032356,0.167441860465118,0.8425925926388889,0.47619047621428573,0.5076923076923077,0.5833333333333333,0.0
0.2857142857142857,0.5814814814814815,0.4735345381640643,0.2542720437179198,0.3828026917780053,0.8654533198179979,0.16976744186046844,0.8541666666666667,0.46428571428571425,0.46153846153846156,0.586111111111111,0.0
0.2857142857142857,0.5814814814814815,0.47720392620152263,0.2530690362539364,0.3817109972451067,0.8745871250758341,0.17209302325581888,0.8657407406944444,0.4523809523571428,0.4153846153846154,0.5888888888888888,0.0
0.2857142857142857,0.5679012345679015,0.47913035496934886,0.2509911141215594,0.3817109972451067,0.8786316144590496,0.1744186046511622,0.877314814861111,0.4404761905,0.36923076923076925,0.5916666666666666,0.0
0.14285714285714285,0.5679012345679015,0.48261627378381666,0.24880382777866816,0.3817109972451067,0.8860802156723964,0.17674418604651265,0.8888888888888888,0.42857142857142855,0.3230769230769231,0.5944444444444443,0.0
0.2857142857142857,0.5555555555555558,0.4899550501339369,0.24831168833921402,0.37974594706623876,0.8900572969666329,0.1790697674418631,0.8888888888888888,0.42857142857142855,0.36923076923076925,0.5927777777777777,0.0
0.2857142857142857,0.5555555555555558,0.4938079076695894,0.24721804508574519,0.37974594706623876,0.8938321536905967,0.18139534883721353,0.8888888888888888,0.42857142857142855,0.4153846153846154,0.5905555555555555,0.0
0.2857142857142857,0.5518518518518523,0.49720209159735784,0.24606971972701908,0.37974594706623876,0.8917425008088979,0.18372093023256042,0.8888888888888888,0.42857142857142855,0.46153846153846156,0.5888888888888888,0.0
0.14285714285714285,0.5444444444444447,0.49720209159735784,0.2448667122630358,0.3754883383453581,0.8938321536905967,0.1860465116279073,0.8888888888888888,0.42857142857142855,0.5076923076923077,0.5872222222222222,0.0
0.2857142857142857,0.5403292185185191,0.5010549491330103,0.24437457282358177,0.36893817108246485,0.8896865520728008,0.18837209302325775,0.8888888888888888,0.42857142857142855,0.5538461538461539,0.585,0.0
0.2857142857142857,0.5290123456790123,0.5049766076960851,0.24218728648069043,0.35802122565522626,0.890428041759353,0.1906976744186082,0.8888888888888888,0.42857142857142855,0.6000000000000001,0.5833333333333333,0.0
0.2857142857142857,0.5197530864197533,0.5057334189977312,0.24158578266667563,0.3602046147210235,0.9116279069767441,0.1937984488372102,0.8888888888888888,0.4166666666428571,0.6000000000000001,0.5844444444444444,0.0
0.14285714285714285,0.5197530864197533,0.5109622970818308,0.24060150378776746,0.3623880038195715,0.9143916413549039,0.19689922558140438,0.8888888888888888,0.4047619047857143,0.6000000000000001,0.585,0.0
0.0,0.510699588888889,0.5109622970818308,0.24060150378776746,0.35802122565522626,0.912639029322548,0.20000000000000284,0.8888888888888888,0.39285714285714285,0.6000000000000001,0.586111111111111,0.0
0.0,0.5061728395061733,0.5130721953478514,0.24158578266667563,0.353436108571201,0.91600943710819,0.20310077441860486,0.8888888888888888,0.38095238092857137,0.6000000000000001,0.5872222222222222,0.0
0.0,0.5061728395061733,0.5238968902372354,0.24158578266667563,0.3449208911294397,0.9176946410515673,0.20620155116279903,0.8888888888888888,0.3690476190714286,0.6000000000000001,0.5877777777777777,0.0
0.0,0.49382716049382713,0.5277497477728879,0.24293916612517408,0.3405541129323436,0.9176946410515673,0.2093023255813975,0.8888888888888888,0.3571428571428571,0.6000000000000001,0.5888888888888888,0.0
0.0,0.49382716049382713,0.5277497477728879,0.2433902939446737,0.3347681318719551,0.9184361307381194,0.21162790697674438,0.8888888888888888,0.34523809521428567,0.6000000000000001,0.585,0.0
0.0,0.48271604938271606,0.5294009724310245,0.24158578266667563,0.3347681318719551,0.925851028008089,0.21395348837209482,0.8888888888888888,0.3333333333571429,0.6000000000000001,0.5816666666666667,0.0
0.0,0.48271604938271606,0.5277497477728879,0.24158578266667563,0.3405541129323436,0.9355915065722953,0.21627906976744526,0.8888888888888888,0.3214285714285714,0.6000000000000001,0.5777777777777777,0.0
0.0,0.47037037037037077,0.5277497477728879,0.24158578266667563,0.3405541129323436,0.9335018536905966,0.21860465116279215,0.8888888888888888,0.30952380949999997,0.6000000000000001,0.5738888888888889,0.0
0.0,0.47037037037037077,0.5257315843935664,0.24158578266667563,0.3358598264048537,0.9315133131445905,0.22093023255813904,0.8888888888888888,0.2976190476428571,0.6000000000000001,0.5705555555555555,0.0
0.0,0.4662551444444447,0.5240803597354298,0.24158578266667563,0.33171138712743764,0.9288843950455005,0.22325581395348948,0.8888888888888888,0.2857142857142857,0.6000000000000001,0.5666666666666667,0.0
0.0,0.45802469135802504,0.5277497477728879,0.24158578266667563,0.3251612198645444,0.9298955173913043,0.22596899302326534,0.89120370375,0.30952380949999997,0.6000000000000001,0.5683333333333334,0.0
0.0,0.45802469135802504,0.5302265847600929,0.24158578266667563,0.3227594918790671,0.9311762722952477,0.2286821697674455,0.8935185184722223,0.3333333333571429,0.6000000000000001,0.5705555555555555,0.0
0.0,0.4489711938271608,0.528575360101956,0.24060150378776746,0.32619832969208606,0.9407987866531851,0.2313953488372107,0.8958333333333333,0.3571428571428571,0.6000000000000001,0.5722222222222222,0.0
0.0,0.44444444444444464,0.5302265847600929,0.24010936434831343,0.3358598264048537,0.9469834850353893,0.23410852790697945,0.8981481481944444,0.38095238092857137,0.6000000000000001,0.5738888888888889,0.0
0.0,0.44444444444444464,0.5322447481394144,0.24010936434831343,0.33826155439033095,0.9483990563195146,0.23682170465115604,0.9004629629166667,0.4047619047857143,0.6000000000000001,0.576111111111111,0.0
0.0,0.4320987654320989,0.5360058710635716,0.24010936434831343,0.34481172165322427,0.9507583417593529,0.2395348837209319,0.9027777777777777,0.42857142857142855,0.6000000000000001,0.5777777777777777,0.0
0.0,0.4320987654320989,0.5372442895571743,0.24010936434831343,0.34896016093064025,0.9507583417593529,0.24069767441860535,0.8981481481944444,0.4166666666428571,0.6000000000000001,0.576111111111111,0.0
0.0,0.4246913580246918,0.5360058710635716,0.24010936434831343,0.353436108571201,0.9491068419615774,0.24186046511628234,0.8935185184722223,0.4047619047857143,0.6000000000000001,0.5738888888888889,0.0
0.0,0.42098765432098784,0.5341711769072406,0.24010936434831343,0.3558378365566782,0.947691270677452,0.24302325581395579,0.8888888888888888,0.39285714285714285,0.6000000000000001,0.5722222222222222,0.0
0.0,0.42098765432098784,0.5376570957217084,0.24010936434831343,0.3558378365566782,0.9453319851365015,0.24418604651162923,0.8842592593055556,0.38095238092857137,0.6000000000000001,0.5705555555555555,0.0
0.0,0.4168724283950622,0.5322447481394144,0.24010936434831343,0.3558378365566782,0.9426356589484327,0.24534883720930623,0.8796296295833332,0.3690476190714286,0.6000000000000001,0.5683333333333334,0.0
0.0,0.40864197530864255,0.5322447481394144,0.24010936434831343,0.3558378365566782,0.941624536602629,0.24651162790697967,0.875,0.3571428571428571,0.6000000000000001,0.5666666666666667,0.0
0.0,0.40864197530864255,0.5360058710635716,0.23969924814876842,0.3558378365566782,0.9403437815975733,0.24806201627907143,0.8842592593055556,0.34523809521428567,0.6000000000000001,0.5711111111111111,0.0
0.0,0.4004115222222224,0.5321530135279191,0.23846889955013328,0.3546369725475642,0.9359285473205259,0.24961240232558168,0.8935185184722223,0.3333333333571429,0.6000000000000001,0.576111111111111,0.0
0.0,0.39629629629629637,0.5302265847600929,0.23846889955013328,0.3546369725475642,0.9405797101112234,0.251162790697677,0.9027777777777777,0.3214285714285714,0.6000000000000001,0.5805555555555555,0.0
0.0,0.39629629629629637,0.5302265847600929,0.23846889955013328,0.3569295310895768,0.947691270677452,0.25271317906977586,0.9120370370833333,0.30952380949999997,0.6000000000000001,0.585,0.0
0.0,0.39629629629629637,0.528575360101956,0.23846889955013328,0.3569295310895768,0.9504550050556118,0.25426356511627546,0.92129629625,0.2976190476428571,0.6000000000000001,0.59,0.0
0.0,0.3872427987654321,0.528575360101956,0.23846889955013328,0.3591129201881249,0.9558139534883721,0.2558139534883743,0.9305555555555556,0.2857142857142857,0.6000000000000001,0.5944444444444443,0.0
0.14285714285714285,0.3827160493827164,0.528575360101956,0.2390157210948446,0.36230612672878537,0.9587462082912032,0.25891472790697634,0.9259259259722221,0.2976190476428571,0.5717948718461539,0.5944444444444443,0.0
0.0,0.3827160493827164,0.5340794422957453,0.24010936434831343,0.3653355790878735,0.9608695652173913,0.26201550465116696,0.92129629625,0.30952380949999997,0.5435897435384616,0.5944444444444443,0.0
0.0,0.3827160493827164,0.5394917898780394,0.24218728648069043,0.3623880038195715,0.9595551061678463,0.265116279069769,0.9166666666666667,0.3214285714285714,0.5153846153846153,0.5944444444444443,0.0
0.14285714285714285,0.3827160493827164,0.5415099532573608,0.2433902939446737,0.3623880038195715,0.9602291877654195,0.26821705348836744,0.9120370370833333,0.3333333333571429,0.48717948723076926,0.5944444444444443,0.0
0.0,0.3827160493827164,0.5460049536238873,0.24388243338412763,0.3612963092866729,0.9598921469160768,0.2713178302325616,0.9074074073611111,0.34523809521428567,0.4589743589230769,0.5944444444444443,0.0
0.14285714285714285,0.37448559629629674,0.5460049536238873,0.2448667122630358,0.3591129201881249,0.9598921469160768,0.2744186046511672,0.9027777777777777,0.3571428571428571,0.4307692307692308,0.5944444444444443,0.0
0.14285714285714285,0.37860082345679036,0.5478396477802183,0.24710868087523086,0.3602046147210235,0.9614762386248736,0.2771317837209324,0.8981481481944444,0.3571428571428571,0.4589743589230769,0.5916666666666666,0.0
0.2857142857142857,0.3703703703703707,0.5439867902445659,0.25377990427846564,0.3602046147210235,0.9614762386248736,0.27984496046511254,0.8935185184722223,0.3571428571428571,0.48717948723076926,0.5888888888888888,0.0
0.2857142857142857,0.3703703703703707,0.5468764333963054,0.26088858517994384,0.3623880038195715,0.9614762386248736,0.2825581395348884,0.8888888888888888,0.3571428571428571,0.5153846153846153,0.586111111111111,0.0
0.2857142857142857,0.3703703703703707,0.5615081186531963,0.2651537936552122,0.3623880038195715,0.9614762386248736,0.2852713186046536,0.8842592593055556,0.3571428571428571,0.5435897435384616,0.5833333333333333,0.0
0.42857142857142855,0.3703703703703707,0.5873773049640054,0.2700751880497526,0.3623880038195715,0.9614762386248736,0.2879844953488373,0.8796296295833332,0.3571428571428571,0.5717948718461539,0.5805555555555555,0.0
0.2857142857142857,0.3703703703703707,0.5956334282546891,0.27237183876720483,0.36435305399843954,0.962150320222447,0.29069767441860606,0.875,0.3571428571428571,0.6000000000000001,0.5777777777777777,0.0
0.42857142857142855,0.3703703703703707,0.591964039942027,0.2749965824442929,0.3653355790878735,0.9608358611729019,0.2926356581395382,0.875,0.3571428571428571,0.6000000000000001,0.5738888888888889,0.0
0.14285714285714285,0.3827160493827164,0.6323273094548825,0.2761995899082763,0.3653355790878735,0.958139534883721,0.29457364418604826,0.875,0.3571428571428571,0.6000000000000001,0.5705555555555555,0.0
0.0,0.3827160493827164,0.5974681221358162,0.2794805195046365,0.3623880038195715,0.9550724638018201,0.2965116279069768,0.875,0.3571428571428571,0.6000000000000001,0.5666666666666667,0.0
0.0,0.3827160493827164,0.5780203652345637,0.2811209843028166,0.3556194976369982,0.9483316481294237,0.29844961162790895,0.875,0.3571428571428571,0.6000000000000001,0.5627777777777777,0.0
0.0,0.3827160493827164,0.5671956700699756,0.2821052631817247,0.3449208911294397,0.94229861809909,0.3003875976744226,0.875,0.3571428571428571,0.6000000000000001,0.5594444444444444,0.0
0.0,0.37860082345679036,0.5515090358176764,0.285878332217539,0.3393805413086588,0.9448938321536906,0.30232558139535115,0.875,0.3571428571428571,0.6000000000000001,0.5555555555555556,0.0
0.0,0.3703703703703707,0.5403174022071078,0.285878332217539,0.33171138712743764,0.94229861809909,0.3042635651162797,0.875,0.3571428571428571,0.5717948718461539,0.5599999999999999,0.0
0.0,0.3703703703703707,0.5314191358103459,0.28538619277808486,0.33061969259453905,0.9470845972699696,0.30620155116279335,0.875,0.3571428571428571,0.5435897435384616,0.565,0.0
0.0,0.3703703703703707,0.5240803597354298,0.2734654818566271,0.332584742773407,0.9504550050556118,0.3081395348837219,0.875,0.3571428571428571,0.5153846153846153,0.5694444444444444,0.0
0.0,0.36666666666666714,0.5184845426549414,0.2548735475319346,0.33367643730630564,0.9544657903943378,0.31007751860465405,0.875,0.3571428571428571,0.48717948723076926,0.5738888888888889,0.0
0.0,0.3592592592592596,0.5164663792756199,0.24710868087523086,0.33826155439033095,0.958510279777553,0.3120155046511641,0.875,0.3571428571428571,0.4589743589230769,0.5788888888888888,0.0
0.0,0.3592592592592596,0.5129804604611521,0.23896103898958732,0.34481172165322427,0.9631951466127402,0.3139534883720927,0.875,0.3571428571428571,0.4307692307692308,0.5833333333333333,0.0
0.0,0.3592592592592596,0.5109622970818308,0.23447710192924376,0.3535452780146656,0.9652847994944388,0.3158914720930248,0.8634259259722221,0.3571428571428571,0.4589743589230769,0.586111111111111,0.0
0.0,0.36296296296296315,0.5715989358250071,0.23190704035741283,0.36337052890900556,0.9662285136501517,0.31782945813953845,0.8518518518055556,0.3571428571428571,0.48717948723076926,0.5888888888888888,0.0
0.14285714285714285,0.3703703703703707,0.5991193467939531,0.2328913192363209,0.36751896818642155,0.9656218402426694,0.319767441860467,0.8402777777777777,0.3571428571428571,0.5153846153846153,0.5916666666666666,0.0
0.0,0.3827160493827164,0.5756352628588537,0.23398496248978973,0.37330494924681007,0.9662285136501517,0.32170542558139914,0.82870370375,0.3571428571428571,0.5435897435384616,0.5944444444444443,0.0
0.0,0.3827160493827164,0.5541693423030758,0.23300068361088166,0.3754883383453581,0.9635321873609707,0.3236434116279092,0.8171296295833332,0.3571428571428571,0.5717948718461539,0.5972222222222222,0.0
0.0,0.3827160493827164,0.5433446474136918,0.22906356809524941,0.37974594706623876,0.9624873609706774,0.3255813953488378,0.8055555555555556,0.3571428571428571,0.6000000000000001,0.6,0.0
0.0,0.39629629629629637,0.5304100542582872,0.22906356809524941,0.3884795034276801,0.9624873609706774,0.32635658837208936,0.7939814815277777,0.38095238092857137,0.5692307692307692,0.5983333333333333,0.0
0.0,0.39629629629629637,0.5212365837518358,0.22796992484178047,0.3896803674040433,0.9506909335692618,0.3271317837209331,0.7824074073611111,0.4047619047857143,0.5384615384615385,0.596111111111111,0.0
0.0,0.39629629629629637,0.5283918906037619,0.22578263849888913,0.3940471456011394,0.9460397707785643,0.3279069767441882,0.7708333333333333,0.42857142857142855,0.5076923076923077,0.5944444444444443,0.0
0.0,0.39629629629629637,0.5212365837518358,0.22518113468487433,0.4031627950310823,0.9377654196157735,0.32868216976744336,0.7592592593055556,0.4523809523571428,0.47692307692307695,0.5927777777777777,0.0
0.0,0.39629629629629637,0.5146316851192889,0.22370471636651212,0.40933086919272316,0.9123356926188069,0.32945736511628,0.7476851851388888,0.47619047621428573,0.4461538461538462,0.5905555555555555,0.0
0.0,0.39629629629629637,0.5129804604611521,0.2226110731130433,0.4115142582912712,0.888742837917088,0.33023255813953867,0.7361111111111112,0.5,0.4153846153846154,0.5888888888888888,0.0
0.0,0.4004115222222224,0.5084854600946256,0.22370471636651212,0.4144618335595732,0.8540276373104145,0.33023255813953867,0.7314814815277777,0.5,0.4461538461538462,0.59,0.0
0.0,0.40864197530864255,0.5138060727902205,0.23026657555923258,0.41664522265812126,0.8432423323559151,0.33023255813953867,0.7268518518055556,0.5,0.47692307692307695,0.5905555555555555,0.0
0.0,0.40864197530864255,0.5057334189977312,0.23830485307031524,0.4257062873499564,0.8301314459049545,0.33023255813953867,0.7222222222222223,0.5,0.5076923076923077,0.5916666666666666,0.0
0.0,0.40864197530864255,0.5037152556184099,0.24377306900956697,0.43203811572592055,0.8280417930232559,0.33023255813953867,0.7175925926388889,0.5,0.5384615384615385,0.5927777777777777,0.0
0.0,0.40864197530864255,0.5037152556184099,0.24663841424507038,0.4420817055071896,0.8223795078867543,0.33023255813953867,0.7129629629166667,0.5,0.5692307692307692,0.5933333333333333,0.0
0.0,0.4168724283950622,0.5495826070498502,0.2492959672181222,0.4442650946057377,0.8088978766430738,0.33023255813953867,0.7083333333333333,0.5,0.6000000000000001,0.5944444444444443,0.0
0.0,0.40864197530864255,0.5340794422957453,0.25208475737502833,0.4409900109742911,0.8024266936299292,0.33023255813953867,0.7129629629166667,0.5119047619285714,0.6000000000000001,0.5927777777777777,0.0
0.0,0.40864197530864255,0.523071277908167,0.2542720437179198,0.4431734000728391,0.8024266936299292,0.33023255813953867,0.7175925926388889,0.5238095237857142,0.6000000000000001,0.5905555555555555,0.0
0.0,0.4045267493827165,0.5047243371704684,0.2554203690766458,0.4493960589725877,0.786552072800809,0.33023255813953867,0.7222222222222223,0.5357142857142857,0.6000000000000001,0.5888888888888888,0.0
0.0,0.39629629629629637,0.49371617278289004,0.2565140123301147,0.4452476196951717,0.7804853387259858,0.33023255813953867,0.7268518518055556,0.5476190476428572,0.6000000000000001,0.5872222222222222,0.0
0.0,0.39629629629629637,0.4881203559776057,0.2565140123301147,0.44830436440693827,0.7859453993933266,0.33023255813953867,0.7314814815277777,0.5595238094999999,0.6000000000000001,0.585,0.0
0.0,0.39629629629629637,0.48357948816772955,0.2565140123301147,0.4504877535054863,0.7704415234580384,0.33023255813953867,0.7361111111111112,0.5714285714285714,0.6000000000000001,0.5833333333333333,0.0
0.0,0.39629629629629637,0.47913035496934886,0.2565140123301147,0.44623014478460565,0.7616110549039433,0.3313953488372121,0.7245370370833333,0.5357142857142857,0.6000000000000001,0.5738888888888889,0.0
0.0,0.39629629629629637,0.47436015049313274,0.2565140123301147,0.4420817055071896,0.7630266261880687,0.33255813953488556,0.7129629629166667,0.5,0.6000000000000001,0.565,0.0
0.0,0.39629629629629637,0.47270892583499613,0.2565140123301147,0.43755117316127207,0.7724974721941356,0.333720930232559,0.7013888888888888,0.46428571428571425,0.6000000000000001,0.5555555555555556,0.0
0.0,0.39629629629629637,0.4688560682993437,0.2565140123301147,0.4246145928170578,0.7748567576339737,0.334883720930236,0.6898148148611112,0.42857142857142855,0.6000000000000001,0.5461111111111111,0.0
0.0,0.39629629629629637,0.4688560682993437,0.2565140123301147,0.42679798191560586,0.786922817694641,0.33604651162790944,0.6782407406944444,0.39285714285714285,0.6000000000000001,0.5372222222222222,0.0
0.0,0.39629629629629637,0.4696816806284121,0.2565140123301147,0.42679798191560586,0.7936299292214357,0.3372093023255829,0.6666666666666667,0.3571428571428571,0.6000000000000001,0.5277777777777777,0.0
0.0,0.39629629629629637,0.46803045597027526,0.2565140123301147,0.42243120371850973,0.7862150320525784,0.33759690000000475,0.6805555555555556,0.34523809521428567,0.6000000000000001,0.5333333333333333,0.0
0.0,0.3917695469135807,0.4644528025443122,0.2565140123301147,0.40714748012692603,0.7892821031344793,0.3379844953488309,0.6944444444444444,0.3333333333571429,0.6000000000000001,0.5388888888888889,0.0
0.0,0.3917695469135807,0.4644528025443122,0.2565140123301147,0.40933086919272316,0.824401752578362,0.3383720930232599,0.7083333333333333,0.3214285714285714,0.6000000000000001,0.5444444444444444,0.0
0.0,0.39629629629629637,0.46344372071704965,0.2565140123301147,0.4257062873499564,0.8091675093023255,0.3387596906976782,0.7222222222222223,0.30952380949999997,0.6000000000000001,0.5499999999999999,0.0
0.0,0.4045267493827165,0.46344372071704965,0.2565140123301147,0.4278896764485045,0.766767778867543,0.339147286046515,0.7361111111111112,0.2976190476428571,0.6000000000000001,0.5555555555555556,0.0
0.0,0.40864197530864255,0.46142555733772816,0.2565140123301147,0.4257062873499564,0.7495786989888776,0.3395348837209333,0.75,0.2857142857142857,0.6000000000000001,0.5611111111111111,0.0
0.0,0.40864197530864255,0.45977433267959134,0.2574982912090228,0.4189377812001339,0.7516009436804854,0.34069767441860677,0.73379629625,0.3214285714285714,0.5717948718461539,0.5499999999999999,0.0
0.0,0.40864197530864255,0.4550958628148707,0.2565140123301147,0.41238761393724066,0.7356926188068756,0.3418604651162802,0.7175925926388889,0.3571428571428571,0.5435897435384616,0.5388888888888889,0.0
