lights,T1,RH_1,T2,T3,T5,RH_5,RH_6,T8,Press_mm_hg,Windspeed,Visibility,weekType
0.0,0.38389513202247194,0.29079994397727216,0.869865377676954,0.32071840923669015,0.41344452918877916,0.7764437304472818,0.0,0.2553348057395137,0.46666666666666146,0.36666666670000003,0.609375,1.0
0.0,0.393258426966292,0.24123970400094374,0.869865377676954,0.32071840923669015,0.40788476118271433,0.7109438855161916,0.0,0.27078734437086105,0.46666666666666146,0.3833333333,0.609375,1.0
0.0,0.42977528089887596,0.18986458171298826,0.869865377676954,0.32071840923669015,0.3977760924943139,0.6478115046926523,0.0,0.3016924216335539,0.46666666666666146,0.4,0.609375,1.0
0.0,0.44662921348314555,0.16194331995505484,0.867794269634866,0.32071840923669015,0.39272175890826366,0.5983202277838842,0.0,0.3164091236203088,0.4657407388888757,0.4,0.609375,1.0
0.0,0.4559925084269665,0.14686583845499568,0.8513733414389462,0.3030788967286724,0.39272175890826366,0.5780276768411263,0.0,0.3443708609271523,0.46481481666666724,0.4,0.609375,1.0
0.0,0.49531835112359524,0.13569733350053093,0.8439765271508541,0.3030788967286724,0.3790750568612582,0.551478256024351,0.0,0.35835172847682095,0.4638888888888886,0.4,0.609375,1.0
0.0,0.5149812724719105,0.13430127053828,0.8324374967785859,0.3030788967286724,0.3790750568612582,0.5266762492601673,0.0,0.37306843267108203,0.4629629611111099,0.4,0.609375,1.0
0.0,0.5524344578651688,0.12034063924049421,0.8284432168351943,0.3030788967286724,0.3790750568612582,0.4906006031960768,0.0,0.37306843267108203,0.46203703888889436,0.4,0.609375,1.0
0.0,0.5870786516853927,0.08404299887141664,0.8254844909128467,0.3030788967286724,0.3790750568612582,0.4624165046081,0.0,0.37306843267108203,0.4611111111111086,0.4,0.609375,1.0
0.0,0.6058052443820214,0.09800362975038368,0.8116154639932294,0.3030788967286724,0.3790750568612582,0.4365435021560835,0.0,0.3973509933774837,0.45925926111110726,0.4166666667000001,0.609375,1.0
0.0,0.6151685393258424,0.09241937748256057,0.7921988260986548,0.3030788967286724,0.3790750568612582,0.415701361291959,0.0,0.3973509933774837,0.4574074055555428,0.4333333333,0.609375,1.0
0.0,0.6151685393258424,0.07008236757363084,0.7806597957263861,0.3030788967286724,0.3790750568612582,0.39601476841126226,0.0,0.37306843267108203,0.4555555555555486,0.45,0.609375,1.0
0.0,0.6151685393258424,0.05598213052408463,0.7704521916567306,0.3089587347658753,0.3639120545868084,0.3767368450156421,0.0,0.37306843267108203,0.4537037055555615,0.46666666670000007,0.609375,1.0
0.0,0.6357677893258424,0.05905346920856447,0.7589131612844624,0.32071840923669015,0.3639120545868084,0.36320847772047005,0.0,0.37306843267108203,0.45185184999998995,0.4833333333,0.609375,1.0
0.3333333333333333,0.6554307106741568,0.06742984781970818,0.7513979976695211,0.32071840923669015,0.3639120545868084,0.35187847011076345,0.0,0.37306843267108203,0.45000000000000284,0.5,0.609375,1.0
0.0,0.6741573033707864,0.07580622643085233,0.7430839786872343,0.32071840923669015,0.37402072327520886,0.3439869226346495,0.0,0.37306843267108203,0.44907407222221707,0.5166666667,0.609375,1.0
0.3333333333333333,0.6741573033707864,0.07720228939310325,0.7323438036823116,0.32071840923669015,0.3689663881728582,0.332713283165638,0.0,0.37306843267108203,0.4481481500000086,0.5333333333,0.609375,1.0
0.0,0.6741573033707864,0.07161803712528014,0.7248878147307947,0.32071840923669015,0.3790750568612582,0.32493447197091396,0.0,0.37306843267108203,0.44722222222221575,0.55,0.609375,1.0
0.0,0.7022471910112351,0.0799944157364243,0.7248878147307947,0.32071840923669015,0.3790750568612582,0.31642287427073634,0.0,0.37306843267108203,0.4462962944444442,0.5666666667000001,0.609375,1.0
0.0,0.7191011235955056,0.0799944157364243,0.7248878147307947,0.3367543296985245,0.3790750568612582,0.31202615489980545,0.0,0.37306843267108203,0.44537037222222153,0.5833333333,0.609375,1.0
0.0,0.72752808988764,0.08529945566308839,0.722816706688707,0.32606371552277125,0.3790750568612582,0.3063329669400524,0.0,0.37306843267108203,0.44444444444444287,0.6000000000000001,0.609375,1.0
0.0,0.7485955056179767,0.088370794347568,0.7189703628860995,0.3367543296985245,0.3790750568612582,0.30171077483723674,0.0,0.37306843267108203,0.44444444444444287,0.5666666667000001,0.609375,1.0
0.0,0.7762172275280896,0.06324165851413621,0.7145322745203551,0.3367543296985245,0.3790750568612582,0.29737042360700083,0.0,0.37306843267108203,0.44444444444444287,0.5333333333,0.609375,1.0
0.0,0.786516853932584,0.06868630461137992,0.7145322745203551,0.3367543296985245,0.3790750568612582,0.2906062399594148,0.0,0.3973509933774837,0.44444444444444287,0.5,0.609375,1.0
0.0,0.8052434466292127,0.0656149659269003,0.700379702554236,0.3367543296985245,0.3790750568612582,0.2844057382260927,0.0,0.3973509933774837,0.44444444444444287,0.46666666670000007,0.609375,1.0
0.0,0.8146067415730336,0.02680441155566049,0.6927856400784314,0.3367543296985245,0.3790750568612582,0.27978354612327716,0.0,0.3973509933774837,0.44444444444444287,0.4333333333,0.609375,1.0
0.0,0.8146067415730336,0.020940946527859827,0.6793234378048596,0.3367543296985245,0.3790750568612582,0.2741467264733236,0.0,0.4120676975717439,0.44444444444444287,0.4,0.609375,1.0
0.0,0.8239700365168527,0.014379449809523992,0.6731101136785953,0.3527902501603588,0.38817285822592895,0.2697500071023927,0.0,0.4267843995584988,0.4407407388888842,0.4,0.609375,1.0
0.0,0.8426966292134823,0.0057238588572212645,0.6627545734681557,0.3527902501603588,0.3836239575435938,0.2656914969138411,0.0,0.44150110375275897,0.4370370388888887,0.4,0.609375,1.0
0.0,0.8239700365168527,0.0,0.6558508796493441,0.3527902501603588,0.39272175890826366,0.2623094050900482,0.0,0.46136865342163347,0.43333333333333,0.4,0.609375,1.0
0.0,0.8426966292134823,0.002792126343321044,0.6410079390262315,0.3527902501603588,0.39272175890826366,0.2584763676333812,0.0,0.46136865342163347,0.42962962777776426,0.4,0.609375,1.0
0.0,0.8239700365168527,0.0041881893055719654,0.6410079390262315,0.3527902501603588,0.39272175890826366,0.2544742255855247,0.0,0.4701986754966878,0.42592592777779004,0.4,0.609375,1.0
0.0,0.8426966292134823,0.007259527990051806,0.6375560926346027,0.3527902501603588,0.39272175890826366,0.25221949775936403,0.0,0.46136865342163347,0.4222222222222243,0.4,0.609375,1.0
0.0,0.8426966292134823,0.01842803294451656,0.6306523988157915,0.3527902501603588,0.39272175890826366,0.24934471970914007,0.0,0.46136865342163347,0.4185185166666656,0.4,0.609375,1.0
0.0,0.8239700365168527,0.02373307287118065,0.6244390746895276,0.3527902501603588,0.39272175890826366,0.2472027281643696,0.0,0.46136865342163347,0.4148148166666701,0.4,0.609375,1.0
0.0,0.8146067415730336,0.03797291651012524,0.6178805662347671,0.3527902501603588,0.40788476118271433,0.24776641024773816,0.0,0.46136865342163347,0.4111111111111114,0.4,0.609375,1.0
0.0,0.8146067415730336,0.051654334629114285,0.6109768724159559,0.3527902501603588,0.40788476118271433,0.24663904625010558,0.0,0.46136865342163347,0.40740740555555277,0.4,0.609375,1.0
0.0,0.8052434466292127,0.07287449391695189,0.607525026024327,0.3527902501603588,0.40788476118271433,0.24663904625010558,0.0,0.46136865342163347,0.40370370555555013,0.4,0.609375,1.0
0.0,0.786516853932584,0.07538740750029516,0.6006213322055158,0.3527902501603588,0.41900429567854447,0.24663904625010558,0.0,0.46136865342163347,0.3999999999999986,0.4,0.609375,1.0
0.0,0.786516853932584,0.08418260504199604,0.6109768724159559,0.36722257857601015,0.4245640636846093,0.24663904625010558,0.0,0.46136865342163347,0.3990740722222199,0.3833333333,0.609375,1.0
0.0,0.786516853932584,0.09814323592096286,0.6040731785971447,0.36722257857601015,0.4245640636846093,0.24663904625010558,0.0,0.46136865342163347,0.39814815000001147,0.36666666670000003,0.609375,1.0
0.0,0.786516853932584,0.11070780383767898,0.6109768724159559,0.36722257857601015,0.42961839727065954,0.2472027281643696,0.0,0.46136865342163347,0.3972222222222186,0.35000000000000003,0.609375,1.0
0.0,0.786516853932584,0.10826469354903479,0.6109768724159559,0.36722257857601015,0.4498357346474604,0.2483300921620022,0.0,0.46136865342163347,0.3962962944444328,0.33333333330000003,0.609375,1.0
0.0,0.786516853932584,0.09255898365313997,0.6109768724159559,0.3832584990378445,0.4685367702805152,0.2483300921620022,0.0,0.46136865342163347,0.3953703722222244,0.3166666667,0.609375,1.0
0.0,0.786516853932584,0.08669551862533931,0.6040731785971447,0.37256788486209125,0.4685367702805152,0.2472027281643696,0.0,0.46136865342163347,0.3944444444444457,0.30000000000000004,0.609375,1.0
0.3333333333333333,0.786516853932584,0.11768811948657176,0.6006213322055158,0.3832584990378445,0.4685367702805152,0.24427158197345045,0.0,0.46136865342163347,0.3925925944444515,0.30000000000000004,0.609375,1.0
0.0,0.786516853932584,0.184419935615745,0.6006213322055158,0.37256788486209125,0.4685367702805152,0.24201685414729002,0.0,0.46452223178807905,0.39074073888888705,0.30000000000000004,0.609375,1.0
0.0,0.786516853932584,0.2572944295326969,0.5892302379740322,0.36722257857601015,0.4685367702805152,0.24201685414729002,0.0,0.4834437086092711,0.38888888888888573,0.30000000000000004,0.609375,1.0
0.0,0.786516853932584,0.3869886918348475,0.5823265441552206,0.3779131927517634,0.47864543896891565,0.24663904625010558,0.0,0.4834437086092711,0.3870370388888915,0.30000000000000004,0.609375,1.0
0.0,0.786516853932584,0.2920564007689439,0.5788746977635921,0.3832584990378445,0.4836997725549659,0.25283954798342767,0.0,0.4834437086092711,0.3851851833333271,0.30000000000000004,0.609375,1.0
0.0,0.786516853932584,0.2667876587649325,0.5726613736373283,0.3832584990378445,0.4836997725549659,0.25636256024351056,0.0,0.4869126467991167,0.38333333333333286,0.30000000000000004,0.609375,1.0
0.0,0.7659176039325839,0.2586904929137668,0.5557473249721276,0.36722257857601015,0.494819307050796,0.2577999492686226,0.0,0.5024282560706395,0.38611111111110574,0.28333333330000005,0.609375,1.0
0.0,0.7556179775280896,0.26957978510825376,0.5412495686775114,0.3779131927517634,0.5003790750568613,0.2577999492686226,0.0,0.5361084834437086,0.38888888888888573,0.2666666667,0.609375,1.0
0.0,0.7556179775280896,0.2835404159872206,0.5239903346482606,0.3832584990378445,0.5104877437452613,0.2567853217214847,0.0,0.5518763796909489,0.3916666666666657,0.25,0.609375,1.0
0.3333333333333333,0.72752808988764,0.30322490572340866,0.5074214703115567,0.3832584990378445,0.5104877437452613,0.25830726304219165,0.0,0.563229264900662,0.3944444444444457,0.23333333330000003,0.609375,1.0
0.0,0.72752808988764,0.3199776629456963,0.48947186762531203,0.3832584990378445,0.5104877437452613,0.2595473633212141,0.0,0.5717439293598234,0.3972222222222186,0.2166666667,0.609375,1.0
0.0,0.7191011235955056,0.32947089217793235,0.4625474630781685,0.3832584990378445,0.5003790750568613,0.2623094050900482,0.0,0.5875118256070637,0.3999999999999986,0.2,0.609375,1.0
0.0,0.6835205983146055,0.3381264831302353,0.4487400754405457,0.3832584990378445,0.5003790750568613,0.2646768693667033,0.0,0.5938189845474611,0.3999999999999986,0.1833333333,0.609375,1.0
0.0,0.6741573033707864,0.3396621526818844,0.4376941665731122,0.3832584990378445,0.5200909780136462,0.39077252608438307,0.0,0.5938189845474611,0.3999999999999986,0.16666666670000002,0.609375,1.0
0.0,0.6741573033707864,0.3424542790252054,0.45219192286772847,0.3832584990378445,0.6717210007581498,0.74589216758265,0.0,0.5766004415011041,0.3999999999999986,0.15000000000000002,0.609375,1.0
0.0,0.6741573033707864,0.3451067987791281,0.45909561565098533,0.3832584990378445,0.6666666671721,0.8079535525492516,0.0,0.5660674856512138,0.3999999999999986,0.1333333333,0.609375,1.0
0.0,0.6741573033707864,0.34761971236247136,0.46599930946979695,0.3832584990378445,0.6161233252463982,0.8305008314872748,0.0,0.5717439293598234,0.3999999999999986,0.11666666670000002,0.609375,1.0
0.3333333333333333,0.6741573033707864,0.34385034198745634,0.4556437692593569,0.3832584990378445,0.6014657573919635,0.834390237084637,0.004845128915037203,0.5772626931567331,0.3999999999999986,0.1,0.609375,1.0
0.0,0.6647940084269655,0.3381264831302353,0.4556437692593569,0.3832584990378445,0.5913570887035635,0.8266114258899129,0.03399006253677106,0.5689057086092717,0.40277777777777857,0.1,0.609375,1.0
0.0,0.6460674157303368,0.33505514444575524,0.45219192286772847,0.36722257857601015,0.5706343184230476,0.7802767679039486,0.05360789063851877,0.5558498896247244,0.40555555555555145,0.1,0.609375,1.0
0.0,0.6460674157303368,0.33128577407074067,0.44528822904891685,0.36722257857601015,0.5595147839272174,0.7398044022998225,0.07354213531752898,0.5660674856512138,0.40833333333333144,0.1,0.609375,1.0
0.0,0.6460674157303368,0.33128577407074067,0.4338971348174332,0.3832584990378445,0.5443517816527672,0.6906513345734338,0.1001903443502336,0.5637969094922735,0.4111111111111114,0.1,0.609375,1.0
0.0,0.6151685393258424,0.3282144353862608,0.426993440998622,0.37256788486209125,0.5443517816527672,0.6568304163355037,0.12406990828863124,0.5575528233995577,0.4138888888888843,0.1,0.609375,1.0
0.3333333333333333,0.6151685393258424,0.3282144353862608,0.42354159460699314,0.3832584990378445,0.5352539802880969,0.5971928637862516,0.14985291572936493,0.5474613686534218,0.4166666666666643,0.1,0.609375,1.0
0.0,0.6151685393258424,0.32947089217793235,0.4173282704807293,0.3832584990378445,0.5443517816527672,0.5385699387841378,0.17469656151583318,0.5298013245033113,0.41759259444444297,0.1,0.609375,1.0
0.0,0.6151685393258424,0.33505514444575524,0.40386606820715754,0.3832584990378445,0.5443517816527672,0.5074546940052422,0.20228413220280322,0.5298013245033113,0.4185185166666656,0.1,0.609375,1.0
0.0,0.6151685393258424,0.33505514444575524,0.39696237438834636,0.3832584990378445,0.534116755117513,0.4904455905977847,0.19968852742689044,0.5298013245033113,0.4194444444444443,0.1,0.609375,1.0
0.0,0.6151685393258424,0.3381264831302353,0.389713496241038,0.3832584990378445,0.5307050796057617,0.4788760180941912,0.19927323066274438,0.5298013245033113,0.42037037222223006,0.1,0.609375,1.0
0.0,0.6058052443820214,0.33505514444575524,0.3821194337652334,0.3832584990378445,0.525650746019712,0.4687297426228121,0.20217598200380688,0.5298013245033113,0.4212962944444385,0.1,0.609375,1.0
0.0,0.5870786516853927,0.33505514444575524,0.37176389355479333,0.3832584990378445,0.5155420773313115,0.4584707308700431,0.20665958020418757,0.5298013245033113,0.4222222222222243,0.1,0.609375,1.0
0.0,0.5870786516853927,0.33505514444575524,0.36244390736539733,0.3950181735086593,0.5155420773313115,0.4495645556776866,0.22381034781103995,0.5298013245033113,0.4222222222222243,0.1,0.609375,1.0
0.0,0.5870786516853927,0.33505514444575524,0.36244390736539733,0.4008980115458627,0.5155420773313115,0.4428003720301006,0.22781993926284824,0.5298013245033113,0.4222222222222243,0.1,0.609375,1.0
0.0,0.5870786516853927,0.33505514444575524,0.3520883671549577,0.4008980115458627,0.5104877437452613,0.43265409655872145,0.23761896521889597,0.5298013245033113,0.4222222222222243,0.1,0.609375,1.0
0.0,0.5870786516853927,0.33505514444575524,0.34518467333614655,0.4008980115458627,0.5003790750568613,0.427017276908768,0.25926383699602007,0.5298013245033113,0.4222222222222243,0.1,0.609375,1.0
0.0,0.5702247191011232,0.33505514444575524,0.3417328269445177,0.4062433178319438,0.5054334086429115,0.4191257292635495,0.27669146911230313,0.5361084834437086,0.4222222222222243,0.1,0.609375,1.0
0.0,0.5702247191011232,0.33505514444575524,0.33413876446871305,0.416933932007697,0.5054334086429115,0.4122488091654688,0.2799792351617927,0.5298013245033113,0.4222222222222243,0.1,0.609375,1.0
0.0,0.5617977528089879,0.33659081399740476,0.330341732713034,0.416933932007697,0.5003790750568613,0.4061610438826414,0.2798754109707562,0.5140334282560701,0.4222222222222243,0.11666666670000002,0.609375,1.0
0.0,0.5617977528089879,0.3396621526818844,0.3234380388942224,0.416933932007697,0.5003790750568613,0.40052422423268785,0.2905841346253677,0.5077262693156728,0.4222222222222243,0.1333333333,0.609375,1.0
0.0,0.5617977528089879,0.3396621526818844,0.31998619250259397,0.416933932007697,0.5003790750568613,0.39432372249936576,0.29302647516871433,0.4973194569536421,0.4222222222222243,0.15000000000000002,0.609375,1.0
0.0,0.5617977528089879,0.3396621526818844,0.3137728683763301,0.416933932007697,0.5003790750568613,0.3897015303965502,0.3093713692680395,0.4931567328918325,0.4222222222222243,0.16666666670000002,0.609375,1.0
0.0,0.5430711601123592,0.33659081399740476,0.30721435992156954,0.42762454618345114,0.5003790750568613,0.3846283926608607,0.33016092749610654,0.4834437086092711,0.4222222222222243,0.1833333333,0.609375,1.0
0.0,0.5524344578651688,0.3381264831302353,0.30031066610275836,0.42762454618345114,0.4892595405610307,0.3812463008370677,0.3533730501816923,0.4834437086092711,0.4222222222222243,0.2,0.609375,1.0
0.0,0.5337078651685392,0.33505514444575524,0.30031066610275836,0.4222792382937781,0.4836997725549659,0.3766804768749471,0.3671223395051047,0.4708293907284773,0.42314814999999584,0.1833333333,0.609375,1.0
0.0,0.5337078651685392,0.3396621526818844,0.29340697228394674,0.43296985246953135,0.4836997725549659,0.37453848533017664,0.3833337452846513,0.46136865342163347,0.4240740722222114,0.16666666670000002,0.609375,1.0
0.0,0.5337078651685392,0.3396621526818844,0.2899551258923183,0.43296985246953135,0.4836997725549659,0.37110002536568854,0.3907250389340716,0.46136865342163347,0.42499999999999716,0.15000000000000002,0.609375,1.0
0.0,0.5337078651685392,0.3396621526818844,0.2823610634165137,0.43296985246953135,0.4836997725549659,0.37008539781855077,0.3963859293995501,0.46136865342163347,0.42592592777779004,0.1333333333,0.609375,1.0
0.0,0.5337078651685392,0.3396621526818844,0.2785640316608342,0.43296985246953135,0.4836997725549659,0.36661875369916286,0.4200726769337255,0.46136865342163347,0.4268518499999985,0.11666666670000002,0.609375,1.0
0.0,0.5243445702247183,0.3410582156441355,0.2785640316608342,0.43296985246953135,0.4836997725549659,0.3643922098587976,0.4213778953106074,0.45853043267108173,0.42777777777777004,0.1,0.609375,1.0
0.0,0.5056179775280896,0.34385034198745634,0.26820849145039416,0.43296985246953135,0.4836997725549659,0.36213748203263707,0.42810174770721576,0.4534216335540844,0.4268518499999985,0.11666666670000002,0.57552083328125,1.0
0.0,0.5056179775280896,0.34385034198745634,0.26820849145039416,0.4222792382937781,0.4836997725549659,0.35977001775598205,0.44483721854992214,0.46136865342163347,0.42592592777779004,0.1333333333,0.54166666671875,1.0
0.0,0.5056179775280896,0.34385034198745634,0.2619951673241303,0.43296985246953135,0.4836997725549659,0.35875539020884417,0.44876276172348156,0.44944812362030895,0.42499999999999716,0.15000000000000002,0.5078125,1.0
0.0,0.5056179775280896,0.34385034198745634,0.25888850526099816,0.43296985246953135,0.47359110386656544,0.3565570305233786,0.4518824313895138,0.46136865342163347,0.4240740722222114,0.16666666670000002,0.47395833328125,1.0
0.0,0.5056179775280896,0.3463632555707996,0.25888850526099816,0.43296985246953135,0.4836997725549659,0.35531693024435607,0.4528465132375844,0.4454746136865353,0.42314814999999584,0.1833333333,0.44010416671875,1.0
0.0,0.49531835112359524,0.3463632555707996,0.2554366588693697,0.43296985246953135,0.47864543896891565,0.3541895662467235,0.46149852915729367,0.44150110375275897,0.4222222222222243,0.2,0.40625,1.0
0.0,0.49531835112359524,0.3463632555707996,0.24853296505055855,0.43296985246953135,0.4685367702805152,0.35193483842056306,0.452915729364942,0.43267108167770374,0.4222222222222243,0.2,0.40885416671875,1.0
0.0,0.49531835112359524,0.34761971236247136,0.24853296505055855,0.43296985246953135,0.47359110386656544,0.3508074744229306,0.44881714587298843,0.41942604856512133,0.4222222222222243,0.2,0.41145833328125,1.0
0.0,0.47471910112359517,0.34761971236247136,0.24853296505055855,0.43296985246953135,0.47359110386656544,0.3497928468757926,0.4523273922824018,0.41942604856512133,0.4222222222222243,0.2,0.4140625,1.0
0.0,0.47471910112359517,0.34761971236247136,0.24853296505055855,0.43296985246953135,0.4685367702805152,0.3481018009638961,0.4547746767606852,0.41942604856512133,0.4222222222222243,0.2,0.41666666671875,1.0
0.0,0.47471910112359517,0.34761971236247136,0.24853296505055855,0.43296985246953135,0.4685367702805152,0.34686170068487354,0.4643709984426371,0.41942604856512133,0.4222222222222243,0.2,0.41927083328125,1.0
0.0,0.47471910112359517,0.350691051046951,0.2381774248401185,0.4377806286080821,0.4685367702805152,0.34573433668724096,0.4790250413566361,0.4120676975717439,0.4222222222222243,0.2,0.421875,1.0
0.0,0.47471910112359517,0.35753176052526436,0.2381774248401185,0.4377806286080821,0.4685367702805152,0.3447197091401032,0.497560131510642,0.41942604856512133,0.4185185166666656,0.1833333333,0.4140625,1.0
